################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
       436       8720   6.02918465E+01   4.30170525E-01   1.32200237E-16   4.43656520E-03   8.93365374E-07   1.12067347E+00
       437       8740   6.02912831E+01   4.30167045E-01   1.32201414E-16   3.13987437E-03   8.93365374E-07   1.12067347E+00
       438       8760   6.02883842E+01   4.30161657E-01   1.32203870E-16   3.30156099E-03   8.93365374E-07   1.12067347E+00
       439       8780   6.02879129E+01   4.30158746E-01   1.32204137E-16   3.87436142E-03   8.93365374E-07   1.12067347E+00
       440       8800   6.02874776E+01   4.30156096E-01   1.32205196E-16   6.70879529E-03   8.93365374E-07   1.12067347E+00
       441       8820   6.02870502E+01   4.30153632E-01   1.32206168E-16   1.65248059E-03   8.93365374E-07   1.12067347E+00
       442       8840   6.02836374E+01   4.30130944E-01   1.32211651E-16   3.15810497E-03   8.93365374E-07   1.12067347E+00
       443       8860   6.02824642E+01   4.30124441E-01   1.32214103E-16   3.16163534E-03   8.93365374E-07   1.12067347E+00
       444       8880   6.02757668E+01   4.30069123E-01   1.32225870E-16   7.04386023E-03   8.93365374E-07   1.12067347E+00
       445       8900   6.02735350E+01   4.30053114E-01   1.32226913E-16   1.80706477E-03   8.93365374E-07   1.12067347E+00
       446       8920   6.02724308E+01   4.30051353E-01   1.32230638E-16   1.68537010E-02   8.93365374E-07   1.12067347E+00
       447       8940   6.02704111E+01   4.30047444E-01   1.32233715E-16   3.98817149E-03   8.93365374E-07   1.12067347E+00
       448       8960   6.02699432E+01   4.30044400E-01   1.32235749E-16   3.98790658E-03   8.93365374E-07   1.12067347E+00
       449       8980   6.02688908E+01   4.30038736E-01   1.32240567E-16   4.15574000E-03   8.93365374E-07   1.12067347E+00
       450       9000   6.02679126E+01   4.30037223E-01   1.32243729E-16   1.71226650E-03   8.93365374E-07   1.12067347E+00
       451       9020   6.02674060E+01   4.30034410E-01   1.32245290E-16   2.98484493E-03   8.93365374E-07   1.12067347E+00
       452       9040   6.02643216E+01   4.30015466E-01   1.32249447E-16   1.65204322E-03   8.93365374E-07   1.12067347E+00
       453       9060   6.02626672E+01   4.30012149E-01   1.32251927E-16   1.74675752E-03   8.93365374E-07   1.12067347E+00
       454       9080   6.02621959E+01   4.30008710E-01   1.32253179E-16   3.76421289E-03   8.93365374E-07   1.12067347E+00
       455       9100   6.02617683E+01   4.30005696E-01   1.32254737E-16   3.62703170E-03   8.93365374E-07   1.12067347E+00
       456       9120   6.02613701E+01   4.30003014E-01   1.32256849E-16   1.54268869E-03   8.93365374E-07   1.12067347E+00
       457       9140   6.02593860E+01   4.30005720E-01   1.32262544E-16   1.56058298E-03   8.93365374E-07   1.12067347E+00
       458       9160   6.02586836E+01   4.30002632E-01   1.32264999E-16   2.99563486E-03   8.93365374E-07   1.12067347E+00
       459       9180   6.02481034E+01   4.29937637E-01   1.32278303E-16   6.19013866E-03   8.93365374E-07   1.12067347E+00
       460       9200   6.02477209E+01   4.29935238E-01   1.32279232E-16   3.84150913E-03   8.93365374E-07   1.12067347E+00
       461       9220   6.02467285E+01   4.29934242E-01   1.32279188E-16   3.75145988E-03   8.93365374E-07   1.12067347E+00
       462       9240   6.02452204E+01   4.29936571E-01   1.32282106E-16   4.28531941E-03   8.93365374E-07   1.12067347E+00
       463       9260   6.02439814E+01   4.29931852E-01   1.32283347E-16   4.91093824E-03   8.93365374E-07   1.12067347E+00
       464       9280   6.02427601E+01   4.29926189E-01   1.32286580E-16   4.16023812E-03   8.93365374E-07   1.12067347E+00
       465       9300   6.02418764E+01   4.29923072E-01   1.32289029E-16   1.55667279E-03   8.93365374E-07   1.12067347E+00
       466       9320   6.02410355E+01   4.29919873E-01   1.32291171E-16   3.83669328E-03   8.93365374E-07   1.12067347E+00
       467       9340   6.02403750E+01   4.29916065E-01   1.32290931E-16   6.41442974E-03   8.93365374E-07   1.12067347E+00
       468       9360   6.02397162E+01   4.29913106E-01   1.32293873E-16   4.61650128E-03   8.93365374E-07   1.12067347E+00
       469       9380   6.02388115E+01   4.29912193E-01   1.32296870E-16   3.59833356E-03   8.93365374E-07   1.12067347E+00
       470       9400   6.02381493E+01   4.29909479E-01   1.32297462E-16   3.58446406E-03   8.93365374E-07   1.12067347E+00
       471       9420   6.02368282E+01   4.29911932E-01   1.32298003E-16   1.54758548E-03   8.93365374E-07   1.12067347E+00
       472       9440   6.02362207E+01   4.29909021E-01   1.32299186E-16   1.49816613E-03   8.93365374E-07   1.12067347E+00
       473       9460   6.02353695E+01   4.29905426E-01   1.32300147E-16   3.82612384E-03   8.93365374E-07   1.12067347E+00
       474       9480   6.02342707E+01   4.29904970E-01   1.32303096E-16   1.63115752E-03   8.93365374E-07   1.12067347E+00
       475       9500   6.02333851E+01   4.29900682E-01   1.32302570E-16   3.86538853E-03   8.93365374E-07   1.12067347E+00
       476       9520   6.02322825E+01   4.29899857E-01   1.32303075E-16   1.73352738E-03   8.93365374E-07   1.12067347E+00
       477       9540   6.02318258E+01   4.29896303E-01   1.32306005E-16   1.66179349E-03   8.93365374E-07   1.12067347E+00
       478       9560   6.02314019E+01   4.29893117E-01   1.32306733E-16   3.30264006E-03   8.93365374E-07   1.12067347E+00
       479       9580   6.02237767E+01   4.29833305E-01   1.32318044E-16   3.84250059E-03   8.93365374E-07   1.12067347E+00
       480       9600   6.02222713E+01   4.29827974E-01   1.32320614E-16   5.84857695E-03   8.93365374E-07   1.12067347E+00
       481       9620   6.02204788E+01   4.29823719E-01   1.32325791E-16   2.19621759E-03   8.93365374E-07   1.12067347E+00
       482       9640   6.02175630E+01   4.29811336E-01   1.32329942E-16   2.11963978E-03   8.93365374E-07   1.12067347E+00
       483       9660   6.02155447E+01   4.29793312E-01   1.32333149E-16   5.58999638E-03   8.93365374E-07   1.12067347E+00
       484       9680   6.02148715E+01   4.29789390E-01   1.32337362E-16   1.97559545E-03   8.93365374E-07   1.12067347E+00
       485       9700   6.02138713E+01   4.29788644E-01   1.32343141E-16   1.88459900E-03   8.93365374E-07   1.12067347E+00
       486       9720   6.02134608E+01   4.29785841E-01   1.32342388E-16   1.80741556E-03   8.93365374E-07   1.12067347E+00
       487       9740   6.02130789E+01   4.29783341E-01   1.32344419E-16   4.29417960E-03   8.93365374E-07   1.12067347E+00
       488       9760   6.02119842E+01   4.29779356E-01   1.32345349E-16   1.68337253E-03   8.93365374E-07   1.12067347E+00
       489       9780   6.02116376E+01   4.29777285E-01   1.32346348E-16   1.62785728E-03   8.93365374E-07   1.12067347E+00
       490       9800   6.02106234E+01   4.29776827E-01   1.32349323E-16   1.58165089E-03   8.93365374E-07   1.12067347E+00
       491       9820   6.02103083E+01   4.29775022E-01   1.32350920E-16   1.53339116E-03   8.93365374E-07   1.12067347E+00
       492       9840   6.02043065E+01   4.29741019E-01   1.32366225E-16   2.82449698E-03   8.93365374E-07   1.12067347E+00
       493       9860   6.02039274E+01   4.29738855E-01   1.32365716E-16   3.53903020E-03   8.93365374E-07   1.12067347E+00
       494       9880   6.02024150E+01   4.29726957E-01   1.32368686E-16   1.54932554E-03   8.93365374E-07   1.12067347E+00
       495       9900   6.01994678E+01   4.29706952E-01   1.32377404E-16   3.36140628E-03   8.93365374E-07   1.12067347E+00
       496       9920   6.01990295E+01   4.29704404E-01   1.32378681E-16   3.73080507E-03   8.93365374E-07   1.12067347E+00
       497       9940   6.01986201E+01   4.29702089E-01   1.32379854E-16   2.90792391E-03   8.93365374E-07   1.12067347E+00
       498       9960   6.01978701E+01   4.29701365E-01   1.32381953E-16   3.59331754E-03   8.93365374E-07   1.12067347E+00
       499       9980   6.01966736E+01   4.29703671E-01   1.32385846E-16   4.86327166E-03   8.93365374E-07   1.12067347E+00
       500      10000   6.01926105E+01   4.29669296E-01   1.32387030E-16   1.47341701E-03   8.93365374E-07   1.12067347E+00
       501      10020   6.01866295E+01   4.29615436E-01   1.32404352E-16   3.10552320E-03   8.93365374E-07   1.12067347E+00
       502      10040   6.01821957E+01   4.29580058E-01   1.32413060E-16   2.82880913E-03   8.93365374E-07   1.12067347E+00
       503      10060   6.01809490E+01   4.29576617E-01   1.32413538E-16   1.72845998E-03   8.93365374E-07   1.12067347E+00
       504      10080   6.01806023E+01   4.29574278E-01   1.32414058E-16   1.64318027E-03   8.93365374E-07   1.12067347E+00
       505      10100   6.01790885E+01   4.29566672E-01   1.32418239E-16   1.67175328E-03   8.93365374E-07   1.12067347E+00
       506      10120   6.01787677E+01   4.29564620E-01   1.32419433E-16   3.32510549E-03   8.93365374E-07   1.12067347E+00
       507      10140   6.01779621E+01   4.29562015E-01   1.32420571E-16   3.03148099E-03   8.93365374E-07   1.12067347E+00
       508      10160   6.01776347E+01   4.29559539E-01   1.32420993E-16   4.95415557E-03   8.93365374E-07   1.12067347E+00
       509      10180   6.01727836E+01   4.29538879E-01   1.32432543E-16   1.64477011E-03   8.93365374E-07   1.12067347E+00
       510      10200   6.01718202E+01   4.29538416E-01   1.32432663E-16   3.30331310E-03   8.93365374E-07   1.12067347E+00
       511      10220   6.01673987E+01   4.29489694E-01   1.32443775E-16   3.37188220E-03   8.93365374E-07   1.12067347E+00
       512      10240   6.01670889E+01   4.29487611E-01   1.32445059E-16   4.55607642E-03   8.93365374E-07   1.12067347E+00
       513      10260   6.01658297E+01   4.29486497E-01   1.32447476E-16   2.83404575E-03   8.93365374E-07   1.12067347E+00
       514      10280   6.01644362E+01   4.29478221E-01   1.32452091E-16   2.78158482E-03   8.93365374E-07   1.12067347E+00
       515      10300   6.01634731E+01   4.29476123E-01   1.32451899E-16   4.66324533E-03   8.93365374E-07   1.12067347E+00
       516      10320   6.01631982E+01   4.29474495E-01   1.32451980E-16   2.61503189E-03   8.93365374E-07   1.12067347E+00
       517      10340   6.01629345E+01   4.29473021E-01   1.32453302E-16   1.43704131E-03   8.93365374E-07   1.12067347E+00
       518      10360   6.01626906E+01   4.29471651E-01   1.32454324E-16   1.33375320E-03   8.93365374E-07   1.12067347E+00
       519      10380   6.01607500E+01   4.29464790E-01   1.32458080E-16   3.30974398E-03   8.93365374E-07   1.12067347E+00
       520      10400   6.01587020E+01   4.29456486E-01   1.32462380E-16   4.68725629E-03   8.93365374E-07   1.12067347E+00
       521      10420   6.01550637E+01   4.29417839E-01   1.32469177E-16   1.47842029E-03   8.93365374E-07   1.12067347E+00
       522      10440   6.01530052E+01   4.29411937E-01   1.32474553E-16   4.13590669E-03   8.93365374E-07   1.12067347E+00
       523      10460   6.01513898E+01   4.29402116E-01   1.32477507E-16   2.28031553E-03   8.93365374E-07   1.12067347E+00
       524      10480   6.01467046E+01   4.29358541E-01   1.32492898E-16   4.47690330E-03   8.93365374E-07   1.12067347E+00
       525      10500   6.01461228E+01   4.29352588E-01   1.32493571E-16   4.01061231E-03   8.93365374E-07   1.12067347E+00
       526      10520   6.01449652E+01   4.29343654E-01   1.32495828E-16   4.22143130E-03   8.93365374E-07   1.12067347E+00
       527      10540   6.01438872E+01   4.29341085E-01   1.32496917E-16   3.66029871E-03   8.93365374E-07   1.12067347E+00
       528      10560   6.01291709E+01   4.29242832E-01   1.32519263E-16   3.47996546E-03   8.93365374E-07   1.12067347E+00
       529      10580   6.01271770E+01   4.29234725E-01   1.32526731E-16   2.35807994E-03   8.93365374E-07   1.12067347E+00
       530      10600   6.01252524E+01   4.29223513E-01   1.32527688E-16   2.32032894E-03   8.93365374E-07   1.12067347E+00
       531      10620   6.01161419E+01   4.29196154E-01   1.32539855E-16   7.37990422E-03   8.93365374E-07   1.12067347E+00
       532      10640   6.01132451E+01   4.29175930E-01   1.32545990E-16   7.27410273E-03   8.93365374E-07   1.12067347E+00
       533      10660   6.01113662E+01   4.29166911E-01   1.32549146E-16   8.98614412E-03   8.93365374E-07   1.12067347E+00
       534      10680   6.01093393E+01   4.29149037E-01   1.32555903E-16   2.62251929E-03   8.93365374E-07   1.12067347E+00
       535      10700   6.01033931E+01   4.29108540E-01   1.32570480E-16   2.64918313E-03   8.93365374E-07   1.12067347E+00
       536      10720   6.01020550E+01   4.29102079E-01   1.32571228E-16   1.65670561E-02   8.93365374E-07   1.12067347E+00
       537      10740   6.01013220E+01   4.29094169E-01   1.32574115E-16   7.82972449E-03   8.93365374E-07   1.12067347E+00
       538      10760   6.00984795E+01   4.29066417E-01   1.32578979E-16   7.67608447E-03   8.93365374E-07   1.12067347E+00
       539      10780   6.00978391E+01   4.29059775E-01   1.32579214E-16   2.10977176E-03   8.93365374E-07   1.12067347E+00
       540      10800   6.00927710E+01   4.29033462E-01   1.32580588E-16   4.94482915E-03   8.93365374E-07   1.12067347E+00
       541      10820   6.00872340E+01   4.28960546E-01   1.32587381E-16   2.10754438E-03   8.93365374E-07   1.12067347E+00
       542      10840   6.00847381E+01   4.28937997E-01   1.32593610E-16   3.92082539E-03   8.93365374E-07   1.12067347E+00
       543      10860   6.00833866E+01   4.28927437E-01   1.32595074E-16   4.64269349E-03   8.93365374E-07   1.12067347E+00
       544      10880   6.00823518E+01   4.28924450E-01   1.32597357E-16   1.81235902E-03   8.93365374E-07   1.12067347E+00
       545      10900   6.00768589E+01   4.28881908E-01   1.32609012E-16   4.30220113E-03   8.93365374E-07   1.12067347E+00
       546      10920   6.00731349E+01   4.28867971E-01   1.32619135E-16   5.06980173E-03   8.93365374E-07   1.12067347E+00
       547      10940   6.00726228E+01   4.28863392E-01   1.32621010E-16   3.06092580E-03   8.93365374E-07   1.12067347E+00
       548      10960   6.00699602E+01   4.28856755E-01   1.32624911E-16   2.83035524E-02   8.93365374E-07   1.12067347E+00
       549      10980   6.00660987E+01   4.28820328E-01   1.32631450E-16   1.80972291E-03   8.93365374E-07   1.12067347E+00
       550      11000   6.00624767E+01   4.28784101E-01   1.32632568E-16   1.74871972E-03   8.93365374E-07   1.12067347E+00
       551      11020   6.00574373E+01   4.28740741E-01   1.32643277E-16   6.32571553E-03   8.93365374E-07   1.12067347E+00
       552      11040   6.00548033E+01   4.28725792E-01   1.32650430E-16   1.74399568E-03   8.93365374E-07   1.12067347E+00
       553      11060   6.00543997E+01   4.28722231E-01   1.32650499E-16   3.80693927E-03   8.93365374E-07   1.12067347E+00
       554      11080   6.00540117E+01   4.28718920E-01   1.32652349E-16   2.87289777E-03   8.93365374E-07   1.12067347E+00
       555      11100   6.00501269E+01   4.28689658E-01   1.32659924E-16   1.57380122E-03   8.93365374E-07   1.12067347E+00
       556      11120   6.00481567E+01   4.28678737E-01   1.32667231E-16   1.54947399E-03   8.93365374E-07   1.12067347E+00
       557      11140   6.00477468E+01   4.28675472E-01   1.32668835E-16   2.84830084E-03   8.93365374E-07   1.12067347E+00
       558      11160   6.00473681E+01   4.28672473E-01   1.32668347E-16   2.76709091E-03   8.93365374E-07   1.12067347E+00
       559      11180   6.00454312E+01   4.28662084E-01   1.32672668E-16   3.61797905E-03   8.93365374E-07   1.12067347E+00
       560      11200   6.00450862E+01   4.28659473E-01   1.32672655E-16   0.00000000E+00   8.93365374E-07   1.12067347E+00
       561      11220   6.00426908E+01   4.28640096E-01   1.32675826E-16   1.52978404E-03   8.93365374E-07   1.12067347E+00
       562      11240   6.00417847E+01   4.28633135E-01   1.32677141E-16   3.97965513E-03   8.93365374E-07   1.12067347E+00
       563      11260   6.00412064E+01   4.28629949E-01   1.32678751E-16   1.53754041E-03   8.93365374E-07   1.12067347E+00
       564      11280   6.00404792E+01   4.28627443E-01   1.32681614E-16   1.47187480E-03   8.93365374E-07   1.12067347E+00
       565      11300   6.00382804E+01   4.28624504E-01   1.32684641E-16   1.54684345E-03   8.93365374E-07   1.12067347E+00
       566      11320   6.00377297E+01   4.28621894E-01   1.32685404E-16   4.93562061E-03   8.93365374E-07   1.12067347E+00
       567      11340   6.00374107E+01   4.28619916E-01   1.32684878E-16   1.41674766E-03   8.93365374E-07   1.12067347E+00
       568      11360   6.00359693E+01   4.28618197E-01   1.32687044E-16   3.45910573E-03   8.93365374E-07   1.12067347E+00
       569      11380   6.00352102E+01   4.28618863E-01   1.32688011E-16   4.74366616E-03   8.93365374E-07   1.12067347E+00
       570      11400   6.00340290E+01   4.28618636E-01   1.32690130E-16   3.21540225E-03   8.93365374E-07   1.12067347E+00
       571      11420   6.00331446E+01   4.28621179E-01   1.32691382E-16   2.45671802E-03   8.93365374E-07   1.12067347E+00
       572      11440   6.00304731E+01   4.28593133E-01   1.32691891E-16   3.42312241E-03   8.93365374E-07   1.12067347E+00
       573      11460   6.00302102E+01   4.28591508E-01   1.32694637E-16   1.25743973E-03   8.93365374E-07   1.12067347E+00
       574      11480   6.00299711E+01   4.28590032E-01   1.32694135E-16   2.37077245E-03   8.93365374E-07   1.12067347E+00
       575      11500   6.00297005E+01   4.28588696E-01   1.32695831E-16   1.23190001E-03   8.93365374E-07   1.12067347E+00
       576      11520   6.00290681E+01   4.28590270E-01   1.32695542E-16   1.19827214E-03   8.93365374E-07   1.12067347E+00
       577      11540   6.00282592E+01   4.28586574E-01   1.32693997E-16   2.44340055E-03   8.93365374E-07   1.12067347E+00
       578      11560   6.00276093E+01   4.28587855E-01   1.32694425E-16   1.13397013E-03   8.93365374E-07   1.12067347E+00
       579      11580   6.00273958E+01   4.28586702E-01   1.32694758E-16   1.12624652E-03   8.93365374E-07   1.12067347E+00
       580      11600   6.00271942E+01   4.28585634E-01   1.32696867E-16   2.65975864E-03   8.93365374E-07   1.12067347E+00
       581      11620   6.00270028E+01   4.28584637E-01   1.32696732E-16   2.17950015E-03   8.93365374E-07   1.12067347E+00
       582      11640   6.00266097E+01   4.28583688E-01   1.32699427E-16   2.33650262E-03   8.93365374E-07   1.12067347E+00
       583      11660   6.00260159E+01   4.28585197E-01   1.32700243E-16   2.29773150E-03   8.93365374E-07   1.12067347E+00
       584      11680   6.00258223E+01   4.28584234E-01   1.32700422E-16   1.05657581E-03   8.93365374E-07   1.12067347E+00
       585      11700   6.00253039E+01   4.28585171E-01   1.32704159E-16   3.71233098E-03   8.93365374E-07   1.12067347E+00
       586      11720   6.00223027E+01   4.28558751E-01   1.32707635E-16   4.24046994E-03   8.93365374E-07   1.12067347E+00
       587      11740   6.00220977E+01   4.28557637E-01   1.32708759E-16   2.44554458E-03   8.93365374E-07   1.12067347E+00
       588      11760   6.00219098E+01   4.28556636E-01   1.32710020E-16   2.35765202E-03   8.93365374E-07   1.12067347E+00
       589      11780   6.00217339E+01   4.28555740E-01   1.32709561E-16   1.04369446E-03   8.93365374E-07   1.12067347E+00
       590      11800   6.00197497E+01   4.28551115E-01   1.32712483E-16   1.06467857E-03   8.93365374E-07   1.12067347E+00
       591      11820   6.00191497E+01   4.28550264E-01   1.32715218E-16   1.03209240E-03   8.93365374E-07   1.12067347E+00
       592      11840   6.00185930E+01   4.28552120E-01   1.32716743E-16   1.02463213E-03   8.93365374E-07   1.12067347E+00
       593      11860   6.00181865E+01   4.28551300E-01   1.32717815E-16   2.51079302E-03   8.93365374E-07   1.12067347E+00
       594      11880   6.00179693E+01   4.28550575E-01   1.32718251E-16   3.63928513E-03   8.93365374E-07   1.12067347E+00
       595      11900   6.00177623E+01   4.28549898E-01   1.32719170E-16   4.10917482E-03   8.93365374E-07   1.12067347E+00
       596      11920   6.00172490E+01   4.28551838E-01   1.32722100E-16   2.83434099E-03   8.93365374E-07   1.12067347E+00
       597      11940   6.00165852E+01   4.28549037E-01   1.32723627E-16   4.02655355E-03   8.93365374E-07   1.12067347E+00
       598      11960   6.00156811E+01   4.28543370E-01   1.32725597E-16   1.04533041E-03   8.93365374E-07   1.12067347E+00
       599      11980   6.00152220E+01   4.28542902E-01   1.32726654E-16   3.84826724E-03   8.93365374E-07   1.12067347E+00
       600      12000   6.00148933E+01   4.28542001E-01   1.32728170E-16   9.94677246E-04   8.93365374E-07   1.12067347E+00
       601      12020   6.00143760E+01   4.28540172E-01   1.32730888E-16   1.02755722E-03   8.93365374E-07   1.12067347E+00
       602      12040   6.00141969E+01   4.28539345E-01   1.32731673E-16   2.52010714E-03   8.93365374E-07   1.12067347E+00
       603      12060   6.00132717E+01   4.28532041E-01   1.32731032E-16   2.66158185E-03   8.93365374E-07   1.12067347E+00
       604      12080   6.00124033E+01   4.28532212E-01   1.32733577E-16   2.42235169E-03   8.93365374E-07   1.12067347E+00
       605      12100   6.00122295E+01   4.28531469E-01   1.32734096E-16   3.47337907E-03   8.93365374E-07   1.12067347E+00
       606      12120   6.00109039E+01   4.28526735E-01   1.32739371E-16   1.06196668E-03   8.93365374E-07   1.12067347E+00
       607      12140   6.00104320E+01   4.28526384E-01   1.32739365E-16   2.36390104E-03   8.93365374E-07   1.12067347E+00
       608      12160   6.00099743E+01   4.28523192E-01   1.32741701E-16   1.10401688E-03   8.93365374E-07   1.12067347E+00
       609      12180   6.00047385E+01   4.28470841E-01   1.32756606E-16   1.07655777E-03   8.93365374E-07   1.12067347E+00
       610      12200   6.00041868E+01   4.28468971E-01   1.32759207E-16   1.06229357E-03   8.93365374E-07   1.12067347E+00
       611      12220   6.00039923E+01   4.28468003E-01   1.32758922E-16   1.02797812E-03   8.93365374E-07   1.12067347E+00
       612      12240   6.00038115E+01   4.28467127E-01   1.32759174E-16   2.34764956E-03   8.93365374E-07   1.12067347E+00
       613      12260   6.00031139E+01   4.28467491E-01   1.32762104E-16   1.01943062E-03   8.93365374E-07   1.12067347E+00
       614      12280   6.00019753E+01   4.28466938E-01   1.32764105E-16   3.16472861E-03   8.93365374E-07   1.12067347E+00
       615      12300   5.99998804E+01   4.28463291E-01   1.32771877E-16   3.39166579E-03   8.93365374E-07   1.12067347E+00
       616      12320   5.99968648E+01   4.28448980E-01   1.32780145E-16   1.34411998E-03   8.93365374E-07   1.12067347E+00
       617      12340   5.99964252E+01   4.28447921E-01   1.32780524E-16   9.73519561E-03   8.93365374E-07   1.12067347E+00
       618      12360   5.99960469E+01   4.28446399E-01   1.32780576E-16   1.24026984E-03   8.93365374E-07   1.12067347E+00
       619      12380   5.99958155E+01   4.28445096E-01   1.32781197E-16   2.69715053E-03   8.93365374E-07   1.12067347E+00
       620      12400   5.99956023E+01   4.28443930E-01   1.32782159E-16   4.02464139E-03   8.93365374E-07   1.12067347E+00
       621      12420   5.99954042E+01   4.28442878E-01   1.32781171E-16   3.92415487E-03   8.93365374E-07   1.12067347E+00
       622      12440   5.99952151E+01   4.28441937E-01   1.32781439E-16   1.08023787E-03   8.93365374E-07   1.12067347E+00
       623      12460   5.99948638E+01   4.28441467E-01   1.32781480E-16   3.08021010E-03   8.93365374E-07   1.12067347E+00
       624      12480   5.99946834E+01   4.28440520E-01   1.32782017E-16   1.06254996E-03   8.93365374E-07   1.12067347E+00
       625      12500   5.99943421E+01   4.28439942E-01   1.32784049E-16   2.41548318E-03   8.93365374E-07   1.12067347E+00
       626      12520   5.99922125E+01   4.28422725E-01   1.32788084E-16   2.13454736E-03   8.93365374E-07   1.12067347E+00
       627      12540   5.99918716E+01   4.28421529E-01   1.32790292E-16   2.46791893E-03   8.93365374E-07   1.12067347E+00
       628      12560   5.99916846E+01   4.28420479E-01   1.32791138E-16   1.12025397E-03   8.93365374E-07   1.12067347E+00
       629      12580   5.99914748E+01   4.28419589E-01   1.32791364E-16   2.36866081E-03   8.93365374E-07   1.12067347E+00
       630      12600   5.99907113E+01   4.28419504E-01   1.32793572E-16   4.53058142E-03   8.93365374E-07   1.12067347E+00
       631      12620   5.99902077E+01   4.28418529E-01   1.32794969E-16   1.31404658E-03   8.93365374E-07   1.12067347E+00
       632      12640   5.99899679E+01   4.28416813E-01   1.32796471E-16   2.41043744E-03   8.93365374E-07   1.12067347E+00
       633      12660   5.99891889E+01   4.28416268E-01   1.32795393E-16   1.20483443E-03   8.93365374E-07   1.12067347E+00
       634      12680   5.99880671E+01   4.28419102E-01   1.32795802E-16   2.52239867E-03   8.93365374E-07   1.12067347E+00
       635      12700   5.99873410E+01   4.28419055E-01   1.32796485E-16   1.37649791E-03   8.93365374E-07   1.12067347E+00
       636      12720   5.99846787E+01   4.28392878E-01   1.32800732E-16   3.13975746E-03   8.93365374E-07   1.12067347E+00
       637      12740   5.99844184E+01   4.28391241E-01   1.32800425E-16   2.75881964E-03   8.93365374E-07   1.12067347E+00
       638      12760   5.99802646E+01   4.28357037E-01   1.32808487E-16   2.78620549E-03   8.93365374E-07   1.12067347E+00
       639      12780   5.99794009E+01   4.28356895E-01   1.32810363E-16   3.57204512E-03   8.93365374E-07   1.12067347E+00
       640      12800   5.99790225E+01   4.28355499E-01   1.32811879E-16   2.88749888E-03   8.93365374E-07   1.12067347E+00
       641      12820   5.99782766E+01   4.28354842E-01   1.32814309E-16   1.55426392E-02   8.93365374E-07   1.12067347E+00
       642      12840   5.99746720E+01   4.28329017E-01   1.32817449E-16   3.40736824E-03   8.93365374E-07   1.12067347E+00
       643      12860   5.99722777E+01   4.28308787E-01   1.32823273E-16   3.12105250E-03   8.93365374E-07   1.12067347E+00
       644      12880   5.99710687E+01   4.28308563E-01   1.32828282E-16   3.65225208E-03   8.93365374E-07   1.12067347E+00
       645      12900   5.99700554E+01   4.28306795E-01   1.32830451E-16   1.97432721E-03   8.93365374E-07   1.12067347E+00
       646      12920   5.99687460E+01   4.28302447E-01   1.32832253E-16   6.66157004E-03   8.93365374E-07   1.12067347E+00
       647      12940   5.99682060E+01   4.28297545E-01   1.32833990E-16   1.80090498E-03   8.93365374E-07   1.12067347E+00
       648      12960   5.99653953E+01   4.28276829E-01   1.32841043E-16   1.68310879E-03   8.93365374E-07   1.12067347E+00
       649      12980   5.99617118E+01   4.28258469E-01   1.32848896E-16   3.10351958E-02   8.93365374E-07   1.12067347E+00
       650      13000   5.99612675E+01   4.28255488E-01   1.32851350E-16   3.26850644E-03   8.93365374E-07   1.12067347E+00
       651      13020   5.99605346E+01   4.28255028E-01   1.32852433E-16   3.59360526E-03   8.93365374E-07   1.12067347E+00
       652      13040   5.99599644E+01   4.28252627E-01   1.32852882E-16   1.47226371E-03   8.93365374E-07   1.12067347E+00
       653      13060   5.99596013E+01   4.28250251E-01   1.32854427E-16   3.52542893E-03   8.93365374E-07   1.12067347E+00
       654      13080   5.99584829E+01   4.28248641E-01   1.32857232E-16   1.73219341E-03   8.93365374E-07   1.12067347E+00
       655      13100   5.99577054E+01   4.28247014E-01   1.32857343E-16   3.89534426E-03   8.93365374E-07   1.12067347E+00
       656      13120   5.99572771E+01   4.28243732E-01   1.32857920E-16   3.75111560E-03   8.93365374E-07   1.12067347E+00
       657      13140   5.99563722E+01   4.28239139E-01   1.32860520E-16   5.40310747E-03   8.93365374E-07   1.12067347E+00
       658      13160   5.99553941E+01   4.28237768E-01   1.32862074E-16   1.57556096E-02   8.93365374E-07   1.12067347E+00
       659      13180   5.99547186E+01   4.28233271E-01   1.32863142E-16   1.81857301E-03   8.93365374E-07   1.12067347E+00
       660      13200   5.99540337E+01   4.28229179E-01   1.32865892E-16   1.68842912E-03   8.93365374E-07   1.12067347E+00
       661      13220   5.99527329E+01   4.28223975E-01   1.32867441E-16   3.85494117E-03   8.93365374E-07   1.12067347E+00
       662      13240   5.99517360E+01   4.28220789E-01   1.32866633E-16   6.11443225E-03   8.93365374E-07   1.12067347E+00
