################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
       211       4220   7.91076585E+01   4.55726813E-01   8.08832526E-17   8.62645129E-03   8.93365374E-07   1.12067347E+00
       212       4240   7.90596370E+01   4.55594475E-01   8.10271421E-17   8.26120306E-03   8.93365374E-07   1.12067347E+00
       213       4260   7.90143351E+01   4.55187039E-01   8.11553203E-17   7.95928096E-03   8.93365374E-07   1.12067347E+00
       214       4280   7.89545599E+01   4.54458177E-01   8.13169689E-17   1.16930021E-02   8.93365374E-07   1.12067347E+00
       215       4300   7.89498034E+01   4.54329809E-01   8.13275452E-17   9.13410397E-03   8.93365374E-07   1.12067347E+00
       216       4320   7.89013458E+01   4.53978591E-01   8.14540818E-17   8.06323229E-02   8.93365374E-07   1.12067347E+00
       217       4340   7.88358502E+01   4.54205358E-01   8.16460629E-17   1.46770204E-02   8.93365374E-07   1.12067347E+00
       218       4360   7.87756843E+01   4.54502264E-01   8.18204797E-17   1.03143612E-02   8.93365374E-07   1.12067347E+00
       219       4380   7.87190174E+01   4.54804200E-01   8.19867742E-17   8.88984516E-03   8.93365374E-07   1.12067347E+00
       220       4400   7.86702239E+01   4.54448043E-01   8.21127918E-17   9.94382030E-03   8.93365374E-07   1.12067347E+00
       221       4420   7.86140909E+01   4.54024368E-01   8.22576607E-17   8.38398993E-03   8.93365374E-07   1.12067347E+00
       222       4440   7.85660350E+01   4.53724111E-01   8.23805358E-17   7.27683548E-03   8.93365374E-07   1.12067347E+00
       223       4460   7.85361068E+01   4.53164961E-01   8.24564328E-17   6.45190149E-03   8.93365374E-07   1.12067347E+00
       224       4480   7.84855378E+01   4.53037905E-01   8.26027766E-17   6.90787937E-03   8.93365374E-07   1.12067347E+00
       225       4500   7.84539700E+01   4.52633506E-01   8.26881335E-17   6.79778609E-03   8.93365374E-07   1.12067347E+00
       226       4520   7.84523649E+01   4.52597047E-01   8.26941362E-17   6.92368287E-03   8.93365374E-07   1.12067347E+00
       227       4540   7.84321956E+01   4.52397781E-01   8.27594195E-17   6.42266952E-03   8.93365374E-07   1.12067347E+00
       228       4560   7.84078677E+01   4.52247722E-01   8.28198574E-17   8.19083286E-03   8.93365374E-07   1.12067347E+00
       229       4580   7.83633827E+01   4.52334152E-01   8.29312582E-17   5.80995348E-03   8.93365374E-07   1.12067347E+00
       230       4600   7.83222667E+01   4.51809343E-01   8.30607207E-17   5.72976136E-03   8.93365374E-07   1.12067347E+00
       231       4620   7.83213640E+01   4.51785905E-01   8.30658008E-17   3.99656247E-03   8.93365374E-07   1.12067347E+00
       232       4640   7.82905826E+01   4.51289846E-01   8.31545098E-17   8.00577000E-03   8.93365374E-07   1.12067347E+00
       233       4660   7.82644573E+01   4.50936320E-01   8.32210436E-17   6.08155493E-03   8.93365374E-07   1.12067347E+00
       234       4680   7.82537553E+01   4.50922035E-01   8.32551929E-17   5.57626972E-03   8.93365374E-07   1.12067347E+00
       235       4700   7.81917230E+01   4.51164295E-01   8.34097313E-17   5.15337838E-02   8.93365374E-07   1.12067347E+00
       236       4720   7.81509129E+01   4.50993750E-01   8.35242176E-17   1.43112733E-02   8.93365374E-07   1.12067347E+00
       237       4740   7.81475784E+01   4.50925970E-01   8.35385445E-17   7.19505983E-03   8.93365374E-07   1.12067347E+00
       238       4760   7.81077940E+01   4.50608785E-01   8.36623090E-17   1.15099738E-02   8.93365374E-07   1.12067347E+00
       239       4780   7.80751471E+01   4.50041235E-01   8.37438328E-17   6.71792981E-03   8.93365374E-07   1.12067347E+00
       240       4800   7.80375210E+01   4.49919341E-01   8.38288907E-17   6.98618713E-03   8.93365374E-07   1.12067347E+00
       241       4820   7.80121367E+01   4.49407877E-01   8.38833183E-17   4.95315796E-03   8.93365374E-07   1.12067347E+00
       242       4840   7.79446139E+01   4.50016652E-01   8.40569963E-17   4.51929540E-03   8.93365374E-07   1.12067347E+00
       243       4860   7.79191890E+01   4.49601674E-01   8.41192392E-17   9.26094083E-03   8.93365374E-07   1.12067347E+00
       244       4880   7.79173851E+01   4.49563031E-01   8.41276815E-17   5.92498172E-03   8.93365374E-07   1.12067347E+00
       245       4900   7.78867808E+01   4.49151199E-01   8.42187123E-17   7.88408912E-03   8.93365374E-07   1.12067347E+00
       246       4920   7.78620965E+01   4.48771034E-01   8.42781093E-17   5.84194883E-03   8.93365374E-07   1.12067347E+00
       247       4940   7.78392089E+01   4.48217578E-01   8.43593742E-17   7.97158079E-03   8.93365374E-07   1.12067347E+00
       248       4960   7.78209319E+01   4.48052891E-01   8.44177151E-17   4.17028937E-03   8.93365374E-07   1.12067347E+00
       249       4980   7.78061737E+01   4.47905448E-01   8.44523158E-17   4.04604579E-03   8.93365374E-07   1.12067347E+00
       250       5000   7.77806315E+01   4.47491563E-01   8.45226578E-17   4.97040470E-03   8.93365374E-07   1.12067347E+00
       251       5020   7.77434993E+01   4.47301595E-01   8.46252514E-17   3.47576831E-03   8.93365374E-07   1.12067347E+00
       252       5040   7.77023488E+01   4.47357557E-01   8.47203015E-17   5.31000048E-03   8.93365374E-07   1.12067347E+00
       253       5060   7.76515556E+01   4.47099891E-01   8.48348210E-17   6.65988441E-02   8.93365374E-07   1.12067347E+00
       254       5080   7.76506743E+01   4.47073351E-01   8.48380857E-17   4.78354878E-03   8.93365374E-07   1.12067347E+00
       255       5100   7.76284319E+01   4.46649929E-01   8.48880378E-17   3.83293338E-03   8.93365374E-07   1.12067347E+00
       256       5120   7.75995561E+01   4.46465972E-01   8.49793785E-17   5.43444361E-03   8.93365374E-07   1.12067347E+00
       257       5140   7.75989314E+01   4.46440228E-01   8.49805508E-17   0.00000000E+00   8.93365374E-07   1.12067347E+00
       258       5160   7.75725343E+01   4.46056041E-01   8.50556999E-17   4.65472433E-03   8.93365374E-07   1.12067347E+00
       259       5180   7.75476330E+01   4.45586067E-01   8.51313320E-17   5.94984737E-03   8.93365374E-07   1.12067347E+00
       260       5200   7.75201366E+01   4.45459315E-01   8.52000256E-17   6.27484466E-03   8.93365374E-07   1.12067347E+00
       261       5220   7.75068052E+01   4.45370071E-01   8.52422088E-17   4.28219830E-03   8.93365374E-07   1.12067347E+00
       262       5240   7.74844897E+01   4.44949483E-01   8.52898036E-17   4.76226527E-03   8.93365374E-07   1.12067347E+00
       263       5260   7.74343891E+01   4.45053936E-01   8.54510218E-17   6.05754695E-03   8.93365374E-07   1.12067347E+00
       264       5280   7.74312193E+01   4.44970637E-01   8.54586823E-17   4.19515029E-03   8.93365374E-07   1.12067347E+00
       265       5300   7.74052893E+01   4.44685236E-01   8.55467570E-17   6.00473471E-03   8.93365374E-07   1.12067347E+00
       266       5320   7.73713251E+01   4.44547473E-01   8.56138589E-17   4.86968811E-03   8.93365374E-07   1.12067347E+00
       267       5340   7.73424295E+01   4.44228491E-01   8.56997726E-17   5.80420426E-03   8.93365374E-07   1.12067347E+00
       268       5360   7.73137548E+01   4.43956790E-01   8.57638361E-17   5.85355954E-03   8.93365374E-07   1.12067347E+00
       269       5380   7.73011192E+01   4.43586067E-01   8.58026869E-17   4.60363493E-03   8.93365374E-07   1.12067347E+00
       270       5400   7.72408877E+01   4.44428679E-01   8.59627662E-17   9.57242947E-03   8.93365374E-07   1.12067347E+00
       271       5420   7.71933765E+01   4.44721224E-01   8.60777608E-17   8.15013224E-03   8.93365374E-07   1.12067347E+00
       272       5440   7.71914862E+01   4.44678527E-01   8.60821919E-17   5.79975896E-03   8.93365374E-07   1.12067347E+00
       273       5460   7.71878314E+01   4.44587566E-01   8.60933974E-17   6.35569870E-03   8.93365374E-07   1.12067347E+00
       274       5480   7.71653275E+01   4.44381344E-01   8.61522820E-17   6.74486929E-02   8.93365374E-07   1.12067347E+00
       275       5500   7.71438823E+01   4.44200103E-01   8.61998101E-17   4.31921640E-03   8.93365374E-07   1.12067347E+00
       276       5520   7.71268891E+01   4.43857056E-01   8.62560986E-17   4.15504309E-03   8.93365374E-07   1.12067347E+00
       277       5540   7.71050292E+01   4.43363074E-01   8.63096467E-17   3.58563687E-03   8.93365374E-07   1.12067347E+00
       278       5560   7.70682151E+01   4.43192599E-01   8.64033266E-17   4.53606203E-03   8.93365374E-07   1.12067347E+00
       279       5580   7.70560286E+01   4.42986150E-01   8.64342244E-17   6.03100303E-03   8.93365374E-07   1.12067347E+00
       280       5600   7.70553436E+01   4.42969692E-01   8.64350164E-17   5.94677254E-03   8.93365374E-07   1.12067347E+00
       281       5620   7.70259112E+01   4.42949428E-01   8.65145618E-17   4.18478030E-03   8.93365374E-07   1.12067347E+00
       282       5640   7.70155908E+01   4.42888167E-01   8.65380237E-17   3.44468544E-03   8.93365374E-07   1.12067347E+00
       283       5660   7.70150415E+01   4.42876890E-01   8.65382539E-17   4.60269136E-03   8.93365374E-07   1.12067347E+00
       284       5680   7.69694405E+01   4.42739121E-01   8.66541021E-17   6.87681888E-03   8.93365374E-07   1.12067347E+00
       285       5700   7.69290946E+01   4.42949645E-01   8.67711682E-17   6.83355830E-03   8.93365374E-07   1.12067347E+00
       286       5720   7.69096383E+01   4.42686317E-01   8.68176627E-17   4.76900595E-03   8.93365374E-07   1.12067347E+00
       287       5740   7.68926909E+01   4.42529945E-01   8.68553199E-17   4.72979145E-03   8.93365374E-07   1.12067347E+00
       288       5760   7.68494693E+01   4.42566679E-01   8.69613157E-17   8.43843419E-03   8.93365374E-07   1.12067347E+00
       289       5780   7.68463780E+01   4.42499003E-01   8.69683671E-17   4.91972157E-03   8.93365374E-07   1.12067347E+00
       290       5800   7.68107966E+01   4.42127492E-01   8.70719967E-17   4.95575153E-03   8.93365374E-07   1.12067347E+00
       291       5820   7.68100697E+01   4.42108191E-01   8.70720692E-17   3.58844267E-03   8.93365374E-07   1.12067347E+00
       292       5840   7.67789573E+01   4.41935990E-01   8.71400261E-17   3.73442144E-03   8.93365374E-07   1.12067347E+00
       293       5860   7.67594998E+01   4.41592932E-01   8.71923888E-17   7.26220180E-02   8.93365374E-07   1.12067347E+00
       294       5880   7.67289528E+01   4.41424351E-01   8.72668711E-17   4.04062626E-03   8.93365374E-07   1.12067347E+00
       295       5900   7.66987256E+01   4.41611099E-01   8.73456542E-17   5.21985421E-03   8.93365374E-07   1.12067347E+00
       296       5920   7.66845934E+01   4.41382086E-01   8.73830619E-17   5.16771368E-03   8.93365374E-07   1.12067347E+00
       297       5940   7.66771617E+01   4.41339925E-01   8.73950745E-17   4.25813680E-03   8.93365374E-07   1.12067347E+00
       298       5960   7.66764543E+01   4.41323721E-01   8.73971332E-17   3.12754511E-03   8.93365374E-07   1.12067347E+00
       299       5980   7.66493614E+01   4.40783307E-01   8.74677389E-17   4.64382820E-03   8.93365374E-07   1.12067347E+00
       300       6000   7.66437765E+01   4.40734470E-01   8.74805243E-17   3.37593167E-03   8.93365374E-07   1.12067347E+00
       301       6020   7.66432457E+01   4.40723893E-01   8.74820853E-17   3.07300744E-03   8.93365374E-07   1.12067347E+00
       302       6040   7.66298762E+01   4.40592025E-01   8.75022899E-17   4.33278652E-03   8.93365374E-07   1.12067347E+00
       303       6060   7.65750441E+01   4.40642021E-01   8.76253399E-17   3.32932141E-03   8.93365374E-07   1.12067347E+00
       304       6080   7.65747474E+01   4.40635195E-01   8.76262761E-17   2.26056768E-03   8.93365374E-07   1.12067347E+00
       305       6100   7.65651928E+01   4.40520474E-01   8.76562802E-17   1.81181903E-03   8.93365374E-07   1.12067347E+00
       306       6120   7.65444329E+01   4.40551433E-01   8.77139249E-17   1.98566813E-03   8.93365374E-07   1.12067347E+00
       307       6140   7.65307048E+01   4.40281134E-01   8.77569256E-17   4.01679344E-03   8.93365374E-07   1.12067347E+00
       308       6160   7.65127861E+01   4.39930096E-01   8.77959600E-17   3.94869830E-03   8.93365374E-07   1.12067347E+00
       309       6180   7.64902394E+01   4.39684792E-01   8.78496901E-17   4.80662495E-03   8.93365374E-07   1.12067347E+00
       310       6200   7.64836760E+01   4.39578418E-01   8.78712812E-17   3.21956619E-03   8.93365374E-07   1.12067347E+00
       311       6220   7.64592089E+01   4.39175880E-01   8.79377061E-17   3.05864627E-03   8.93365374E-07   1.12067347E+00
       312       6240   7.64540490E+01   4.39086715E-01   8.79481933E-17   2.90723126E-03   8.93365374E-07   1.12067347E+00
       313       6260   7.64452720E+01   4.38916920E-01   8.79663040E-17   6.57756645E-03   8.93365374E-07   1.12067347E+00
       314       6280   7.64032368E+01   4.38469424E-01   8.80651674E-17   4.20573717E-03   8.93365374E-07   1.12067347E+00
       315       6300   7.64027429E+01   4.38452520E-01   8.80674400E-17   3.86605586E-03   8.93365374E-07   1.12067347E+00
       316       6320   7.64019705E+01   4.38430885E-01   8.80696518E-17   3.02647517E-03   8.93365374E-07   1.12067347E+00
       317       6340   7.63934370E+01   4.38268655E-01   8.80966858E-17   2.22367758E-03   8.93365374E-07   1.12067347E+00
       318       6360   7.63840057E+01   4.38217713E-01   8.81278264E-17   2.99706497E-03   8.93365374E-07   1.12067347E+00
       319       6380   7.63741906E+01   4.38066938E-01   8.81493551E-17   1.96563993E-03   8.93365374E-07   1.12067347E+00
       320       6400   7.63730482E+01   4.38046840E-01   8.81520272E-17   2.13373443E-03   8.93365374E-07   1.12067347E+00
       321       6420   7.63690326E+01   4.37985075E-01   8.81624871E-17   3.06252159E-03   8.93365374E-07   1.12067347E+00
       322       6440   7.63610975E+01   4.37886472E-01   8.81756743E-17   3.30724955E-03   8.93365374E-07   1.12067347E+00
       323       6460   7.63378631E+01   4.37674260E-01   8.82364997E-17   2.83154671E-03   8.93365374E-07   1.12067347E+00
       324       6480   7.63249385E+01   4.37463007E-01   8.82614821E-17   4.00800272E-03   8.93365374E-07   1.12067347E+00
       325       6500   7.63001624E+01   4.37367673E-01   8.83097086E-17   4.35256636E-03   8.93365374E-07   1.12067347E+00
       326       6520   7.62826224E+01   4.37254038E-01   8.83426405E-17   3.85401742E-03   8.93365374E-07   1.12067347E+00
       327       6540   7.62644607E+01   4.36926351E-01   8.84011926E-17   3.57569193E-03   8.93365374E-07   1.12067347E+00
       328       6560   7.62572650E+01   4.36809961E-01   8.84278315E-17   2.69378318E-03   8.93365374E-07   1.12067347E+00
       329       6580   7.62366964E+01   4.36476121E-01   8.84701497E-17   3.06948802E-03   8.93365374E-07   1.12067347E+00
       330       6600   7.62196512E+01   4.36178915E-01   8.85064524E-17   6.63771041E-02   8.93365374E-07   1.12067347E+00
       331       6620   7.62144992E+01   4.36119060E-01   8.85220005E-17   2.80400629E-03   8.93365374E-07   1.12067347E+00
       332       6640   7.62131645E+01   4.36098901E-01   8.85218499E-17   2.31350629E-03   8.93365374E-07   1.12067347E+00
       333       6660   7.62061780E+01   4.35974440E-01   8.85346819E-17   2.03215222E-03   8.93365374E-07   1.12067347E+00
       334       6680   7.62060144E+01   4.35970939E-01   8.85348223E-17   2.22845646E-03   8.93365374E-07   1.12067347E+00
       335       6700   7.61988029E+01   4.35883452E-01   8.85535535E-17   1.60367402E-03   8.93365374E-07   1.12067347E+00
       336       6720   7.61910838E+01   4.35800317E-01   8.85734393E-17   3.87602096E-03   8.93365374E-07   1.12067347E+00
       337       6740   7.61844195E+01   4.35703943E-01   8.85876607E-17   3.26276702E-03   8.93365374E-07   1.12067347E+00
       338       6760   7.61841012E+01   4.35698246E-01   8.85874486E-17   9.59467185E-03   8.93365374E-07   1.12067347E+00
       339       6780   7.61604474E+01   4.35501599E-01   8.86313045E-17   1.54651565E-03   8.93365374E-07   1.12067347E+00
       340       6800   7.61603238E+01   4.35498614E-01   8.86317545E-17   3.15172073E-03   8.93365374E-07   1.12067347E+00
       341       6820   7.61556143E+01   4.35454158E-01   8.86494882E-17   1.28581873E-03   8.93365374E-07   1.12067347E+00
       342       6840   7.61483852E+01   4.35351123E-01   8.86763184E-17   1.17519365E-03   8.93365374E-07   1.12067347E+00
       343       6860   7.61461571E+01   4.35324150E-01   8.86750644E-17   1.57406723E-03   8.93365374E-07   1.12067347E+00
       344       6880   7.61126380E+01   4.35048369E-01   8.87505921E-17   2.47212912E-03   8.93365374E-07   1.12067347E+00
       345       6900   7.60919737E+01   4.34860986E-01   8.87965466E-17   2.04315290E-03   8.93365374E-07   1.12067347E+00
       346       6920   7.60865290E+01   4.34783449E-01   8.88155516E-17   2.23405920E-03   8.93365374E-07   1.12067347E+00
       347       6940   7.60832669E+01   4.34751011E-01   8.88277263E-17   1.79432453E-03   8.93365374E-07   1.12067347E+00
       348       6960   7.60638418E+01   4.34535836E-01   8.88583912E-17   2.25112017E-03   8.93365374E-07   1.12067347E+00
       349       6980   7.60598961E+01   4.34482126E-01   8.88656092E-17   2.58511175E-03   8.93365374E-07   1.12067347E+00
       350       7000   7.60316900E+01   4.34028775E-01   8.89242907E-17   3.88542540E-03   8.93365374E-07   1.12067347E+00
       351       7020   7.60125388E+01   4.33785076E-01   8.89739626E-17   2.99612880E-03   8.93365374E-07   1.12067347E+00
       352       7040   7.60024944E+01   4.33738290E-01   8.89937106E-17   2.89136452E-03   8.93365374E-07   1.12067347E+00
       353       7060   7.59930108E+01   4.33663028E-01   8.90161344E-17   2.87443887E-03   8.93365374E-07   1.12067347E+00
       354       7080   7.59836451E+01   4.33555107E-01   8.90387224E-17   5.55444323E-02   8.93365374E-07   1.12067347E+00
       355       7100   7.59753716E+01   4.33488758E-01   8.90539467E-17   1.75454708E-03   8.93365374E-07   1.12067347E+00
       356       7120   7.59752855E+01   4.33486408E-01   8.90547425E-17   2.04771539E-03   8.93365374E-07   1.12067347E+00
       357       7140   7.59596901E+01   4.33486233E-01   8.90957345E-17   2.58009337E-03   8.93365374E-07   1.12067347E+00
       358       7160   7.59536756E+01   4.33407727E-01   8.91151108E-17   2.71987714E-03   8.93365374E-07   1.12067347E+00
       359       7180   7.59487722E+01   4.33304389E-01   8.91293452E-17   1.54317660E-03   8.93365374E-07   1.12067347E+00
       360       7200   7.59448733E+01   4.33211122E-01   8.91372056E-17   1.84103829E-03   8.93365374E-07   1.12067347E+00
       361       7220   7.59298457E+01   4.33163735E-01   8.91686126E-17   6.29607802E-02   8.93365374E-07   1.12067347E+00
       362       7240   7.59218738E+01   4.33007152E-01   8.91768216E-17   5.00667872E-02   8.93365374E-07   1.12067347E+00
       363       7260   7.59065757E+01   4.32881330E-01   8.92166784E-17   5.62075605E-02   8.93365374E-07   1.12067347E+00
       364       7280   7.58805699E+01   4.32568168E-01   8.92671069E-17   5.93380380E-03   8.93365374E-07   1.12067347E+00
       365       7300   7.58686312E+01   4.32373081E-01   8.93077097E-17   5.06292857E-03   8.93365374E-07   1.12067347E+00
       366       7320   7.58570169E+01   4.32177014E-01   8.93418678E-17   4.27631656E-03   8.93365374E-07   1.12067347E+00
       367       7340   7.58503542E+01   4.32024914E-01   8.93620378E-17   2.69669160E-03   8.93365374E-07   1.12067347E+00
       368       7360   7.58415432E+01   4.31954505E-01   8.93853817E-17   3.05013467E-03   8.93365374E-07   1.12067347E+00
       369       7380   7.58204693E+01   4.31964340E-01   8.94461701E-17   4.30431633E-03   8.93365374E-07   1.12067347E+00
       370       7400   7.58021904E+01   4.31622422E-01   8.95000285E-17   3.58662990E-03   8.93365374E-07   1.12067347E+00
       371       7420   7.57665208E+01   4.31729346E-01   8.96034360E-17   4.05882724E-03   8.93365374E-07   1.12067347E+00
       372       7440   7.57464567E+01   4.31481957E-01   8.96512743E-17   4.91524385E-03   8.93365374E-07   1.12067347E+00
       373       7460   7.57455484E+01   4.31457823E-01   8.96538551E-17   4.98126177E-03   8.93365374E-07   1.12067347E+00
       374       7480   7.57448892E+01   4.31440990E-01   8.96542982E-17   4.42182303E-03   8.93365374E-07   1.12067347E+00
       375       7500   7.57332017E+01   4.31339392E-01   8.96919624E-17   3.53321473E-03   8.93365374E-07   1.12067347E+00
       376       7520   7.57330010E+01   4.31333369E-01   8.96920633E-17   2.03219033E-03   8.93365374E-07   1.12067347E+00
       377       7540   7.57309184E+01   4.31292997E-01   8.97013999E-17   2.05201613E-03   8.93365374E-07   1.12067347E+00
       378       7560   7.57307861E+01   4.31289176E-01   8.97020705E-17   1.92493444E-03   8.93365374E-07   1.12067347E+00
       379       7580   7.57306736E+01   4.31285990E-01   8.97025037E-17   2.27981646E-03   8.93365374E-07   1.12067347E+00
       380       7600   7.57305422E+01   4.31282668E-01   8.97026272E-17   1.34674370E-03   8.93365374E-07   1.12067347E+00
       381       7620   7.57166828E+01   4.31070217E-01   8.97345433E-17   1.56764379E-03   8.93365374E-07   1.12067347E+00
       382       7640   7.57165541E+01   4.31066846E-01   8.97354365E-17   1.37144355E-03   8.93365374E-07   1.12067347E+00
       383       7660   7.56937339E+01   4.30896395E-01   8.97831177E-17   2.80578020E-03   8.93365374E-07   1.12067347E+00
       384       7680   7.56860412E+01   4.30746008E-01   8.97944473E-17   2.44122110E-03   8.93365374E-07   1.12067347E+00
       385       7700   7.56824454E+01   4.30648782E-01   8.97924429E-17   1.90248683E-03   8.93365374E-07   1.12067347E+00
       386       7720   7.56823034E+01   4.30645443E-01   8.97939750E-17   0.00000000E+00   8.93365374E-07   1.12067347E+00
       387       7740   7.56670867E+01   4.30508327E-01   8.98255671E-17   2.56276470E-03   8.93365374E-07   1.12067347E+00
       388       7760   7.56625381E+01   4.30430597E-01   8.98396905E-17   2.23154731E-03   8.93365374E-07   1.12067347E+00
       389       7780   7.56444761E+01   4.30143205E-01   8.98746912E-17   3.76523027E-03   8.93365374E-07   1.12067347E+00
       390       7800   7.56431337E+01   4.30122814E-01   8.98742315E-17   2.13865140E-03   8.93365374E-07   1.12067347E+00
       391       7820   7.56428432E+01   4.30117173E-01   8.98747993E-17   2.11990498E-03   8.93365374E-07   1.12067347E+00
       392       7840   7.56426178E+01   4.30112604E-01   8.98751303E-17   1.99713155E-03   8.93365374E-07   1.12067347E+00
       393       7860   7.56219203E+01   4.29934990E-01   8.99279414E-17   4.48541743E-03   8.93365374E-07   1.12067347E+00
       394       7880   7.55946219E+01   4.29725050E-01   8.99806638E-17   5.11604606E-03   8.93365374E-07   1.12067347E+00
       395       7900   7.55814553E+01   4.29631301E-01   8.99942773E-17   2.88124718E-03   8.93365374E-07   1.12067347E+00
       396       7920   7.55690438E+01   4.29461879E-01   9.00242591E-17   2.34172328E-03   8.93365374E-07   1.12067347E+00
       397       7940   7.55688038E+01   4.29456917E-01   9.00247717E-17   2.04351868E-03   8.93365374E-07   1.12067347E+00
       398       7960   7.55595174E+01   4.29267472E-01   9.00322893E-17   1.93815381E-03   8.93365374E-07   1.12067347E+00
       399       7980   7.55543322E+01   4.29174131E-01   9.00489871E-17   1.71454265E-03   8.93365374E-07   1.12067347E+00
       400       8000   7.55532977E+01   4.29159193E-01   9.00536154E-17   2.33050581E-03   8.93365374E-07   1.12067347E+00
       401       8020   7.55353996E+01   4.29009853E-01   9.01003276E-17   1.91587994E-03   8.93365374E-07   1.12067347E+00
       402       8040   7.55352454E+01   4.29005602E-01   9.01005788E-17   2.74116249E-03   8.93365374E-07   1.12067347E+00
       403       8060   7.55301797E+01   4.28942385E-01   9.01155271E-17   1.95339863E-03   8.93365374E-07   1.12067347E+00
       404       8080   7.55152346E+01   4.28867691E-01   9.01335169E-17   1.97418317E-03   8.93365374E-07   1.12067347E+00
       405       8100   7.55121568E+01   4.28822211E-01   9.01417346E-17   1.68892418E-03   8.93365374E-07   1.12067347E+00
       406       8120   7.55011430E+01   4.28565683E-01   9.01765182E-17   1.60639873E-03   8.93365374E-07   1.12067347E+00
       407       8140   7.54769279E+01   4.28435383E-01   9.02421843E-17   2.91026962E-03   8.93365374E-07   1.12067347E+00
       408       8160   7.54596740E+01   4.28262064E-01   9.02703157E-17   3.15860822E-03   8.93365374E-07   1.12067347E+00
       409       8180   7.54446892E+01   4.28088724E-01   9.02953862E-17   2.81217659E-03   8.93365374E-07   1.12067347E+00
       410       8200   7.54346128E+01   4.27890046E-01   9.03204148E-17   2.58520575E-03   8.93365374E-07   1.12067347E+00
       411       8220   7.54301771E+01   4.27820805E-01   9.03335973E-17   2.55320668E-03   8.93365374E-07   1.12067347E+00
       412       8240   7.54224391E+01   4.27721893E-01   9.03512617E-17   2.33117561E-03   8.93365374E-07   1.12067347E+00
       413       8260   7.54205803E+01   4.27697455E-01   9.03571887E-17   2.00237151E-03   8.93365374E-07   1.12067347E+00
       414       8280   7.54203981E+01   4.27694268E-01   9.03582711E-17   2.82841104E-03   8.93365374E-07   1.12067347E+00
       415       8300   7.54063621E+01   4.27603558E-01   9.03859385E-17   1.58349113E-03   8.93365374E-07   1.12067347E+00
       416       8320   7.53804839E+01   4.27321458E-01   9.04154219E-17   1.92300426E-03   8.93365374E-07   1.12067347E+00
       417       8340   7.53668200E+01   4.27242596E-01   9.04418668E-17   5.36860811E-02   8.93365374E-07   1.12067347E+00
       418       8360   7.53440820E+01   4.26763633E-01   9.05013946E-17   2.69818622E-03   8.93365374E-07   1.12067347E+00
       419       8380   7.53153163E+01   4.26747081E-01   9.05612824E-17   1.94382905E-03   8.93365374E-07   1.12067347E+00
       420       8400   7.53085615E+01   4.26618186E-01   9.05790263E-17   2.40149617E-03   8.93365374E-07   1.12067347E+00
       421       8420   7.52997655E+01   4.26501219E-01   9.05933362E-17   1.54402245E-03   8.93365374E-07   1.12067347E+00
       422       8440   7.52896906E+01   4.26418791E-01   9.06161677E-17   1.63424340E-03   8.93365374E-07   1.12067347E+00
       423       8460   7.52880134E+01   4.26397600E-01   9.06191340E-17   1.57994412E-03   8.93365374E-07   1.12067347E+00
       424       8480   7.52837738E+01   4.26340467E-01   9.06362516E-17   2.84318802E-03   8.93365374E-07   1.12067347E+00
       425       8500   7.52835836E+01   4.26337072E-01   9.06373679E-17   1.96446197E-03   8.93365374E-07   1.12067347E+00
       426       8520   7.52770641E+01   4.26265697E-01   9.06512301E-17   4.32726591E-02   8.93365374E-07   1.12067347E+00
       427       8540   7.52707426E+01   4.26168263E-01   9.06726664E-17   1.97178713E-03   8.93365374E-07   1.12067347E+00
       428       8560   7.52594223E+01   4.26012684E-01   9.06974625E-17   1.75312973E-03   8.93365374E-07   1.12067347E+00
       429       8580   7.52567603E+01   4.25956993E-01   9.07012069E-17   1.60183824E-03   8.93365374E-07   1.12067347E+00
       430       8600   7.52510913E+01   4.25884022E-01   9.07098925E-17   1.34985682E-03   8.93365374E-07   1.12067347E+00
       431       8620   7.52480680E+01   4.25845228E-01   9.07160064E-17   2.57268227E-03   8.93365374E-07   1.12067347E+00
       432       8640   7.52404843E+01   4.25767598E-01   9.07367071E-17   2.60311330E-03   8.93365374E-07   1.12067347E+00
       433       8660   7.52340948E+01   4.25682208E-01   9.07547643E-17   2.15645631E-03   8.93365374E-07   1.12067347E+00
       434       8680   7.52232934E+01   4.25514951E-01   9.07937934E-17   2.53939633E-03   8.93365374E-07   1.12067347E+00
       435       8700   7.52144739E+01   4.25465754E-01   9.08170194E-17   1.83928972E-03   8.93365374E-07   1.12067347E+00
       436       8720   7.52143580E+01   4.25463019E-01   9.08175121E-17   2.23577810E-03   8.93365374E-07   1.12067347E+00
       437       8740   7.51975064E+01   4.25337979E-01   9.08626771E-17   1.79606304E-03   8.93365374E-07   1.12067347E+00
