################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
      5835       5835   9.99960298E+01   1.27285636E-02   3.68673258E-19   7.68918352E-04   9.62669049E-07   1.03938655E+00
      5836       5836   9.99960299E+01   1.27285622E-02   3.68662755E-19   3.68021808E-04   9.62669049E-07   1.03938655E+00
      5837       5837   9.99960300E+01   1.27285700E-02   3.68663202E-19   3.73527930E-04   9.62669049E-07   1.03938655E+00
      5838       5838   9.99960302E+01   1.27285800E-02   3.68663254E-19   3.06844000E-04   9.62669049E-07   1.03938655E+00
      5839       5839   9.99960303E+01   1.27285879E-02   3.68662692E-19   3.74413103E-04   9.62669049E-07   1.03938655E+00
      5840       5840   9.99960277E+01   1.27286365E-02   3.68672675E-19   7.67780082E-04   9.62669049E-07   1.03938655E+00
      5841       5841   9.99960250E+01   1.27286852E-02   3.68677936E-19   7.66973364E-04   9.62669049E-07   1.03938655E+00
      5842       5842   9.99960230E+01   1.27287678E-02   3.68642509E-19   5.65950681E-04   9.62669049E-07   1.03938655E+00
      5843       5843   9.99960230E+01   1.27287803E-02   3.68642432E-19   3.81003747E-04   9.62669049E-07   1.03938655E+00
      5844       5844   9.99960227E+01   1.27288142E-02   3.68644264E-19   4.41762506E-04   9.62669049E-07   1.03938655E+00
      5845       5845   9.99960092E+01   1.27298743E-02   3.68748889E-19   1.37318657E-03   9.62669049E-07   1.03938655E+00
      5846       5846   9.99960093E+01   1.27298824E-02   3.68829373E-19   3.68511009E-04   9.62669049E-07   1.03938655E+00
      5847       5847   9.99960100E+01   1.27299088E-02   3.68828859E-19   2.12421532E-04   9.62669049E-07   1.03938655E+00
      5848       5848   9.99960101E+01   1.27299161E-02   3.68828419E-19   3.65772507E-04   9.62669049E-07   1.03938655E+00
      5849       5849   9.99960102E+01   1.27299243E-02   3.68829324E-19   3.67824266E-04   9.62669049E-07   1.03938655E+00
      5850       5850   9.99960100E+01   1.27299387E-02   3.68829427E-19   4.40199843E-04   9.62669049E-07   1.03938655E+00
      5851       5851   9.99960101E+01   1.27299468E-02   3.68835426E-19   3.68165725E-04   9.62669049E-07   1.03938655E+00
      5852       5852   9.99960103E+01   1.27299549E-02   3.68834720E-19   3.66426308E-04   9.62669049E-07   1.03938655E+00
      5853       5853   9.99960104E+01   1.27299629E-02   3.68832445E-19   3.67682190E-04   9.62669049E-07   1.03938655E+00
      5854       5854   9.99958743E+01   1.27321103E-02   3.69131305E-19   4.14047306E-03   9.62669049E-07   1.03938655E+00
      5855       5855   9.99958747E+01   1.27321144E-02   3.69131766E-19   3.00945483E-04   9.62669049E-07   1.03938655E+00
      5856       5856   9.99958746E+01   1.27321208E-02   3.69136892E-19   4.02678295E-04   9.62669049E-07   1.03938655E+00
      5857       5857   9.99958747E+01   1.27321352E-02   3.69135905E-19   3.66537322E-04   9.62669049E-07   1.03938655E+00
      5858       5858   9.99958618E+01   1.27337196E-02   3.69146953E-19   1.45371663E-03   9.62669049E-07   1.03938655E+00
      5859       5859   9.99958620E+01   1.27337281E-02   3.69148242E-19   3.64390205E-04   9.62669049E-07   1.03938655E+00
      5860       5860   9.99958568E+01   1.27336860E-02   3.69137552E-19   9.07674019E-04   9.62669049E-07   1.03938655E+00
      5861       5861   9.99958571E+01   1.27336968E-02   3.69135170E-19   3.13749624E-04   9.62669049E-07   1.03938655E+00
      5862       5862   9.99958571E+01   1.27337034E-02   3.69156191E-19   3.91400430E-04   9.62669049E-07   1.03938655E+00
      5863       5863   9.99958572E+01   1.27337117E-02   3.69176000E-19   3.62190983E-04   9.62669049E-07   1.03938655E+00
      5864       5864   9.99958437E+01   1.27347666E-02   3.69166673E-19   1.37500822E-03   9.62669049E-07   1.03938655E+00
      5865       5865   9.99958444E+01   1.27347940E-02   3.69166872E-19   2.16921658E-04   9.62669049E-07   1.03938655E+00
      5866       5866   9.99958445E+01   1.27348019E-02   3.69166757E-19   3.56192114E-04   9.62669049E-07   1.03938655E+00
      5867       5867   9.99958379E+01   1.27347477E-02   3.69214663E-19   9.98705889E-04   9.62669049E-07   1.03938655E+00
      5868       5868   9.99958381E+01   1.27347589E-02   3.69215443E-19   3.17274035E-04   9.62669049E-07   1.03938655E+00
      5869       5869   9.99958331E+01   1.27347181E-02   3.69079005E-19   8.96816121E-04   9.62669049E-07   1.03938655E+00
      5870       5870   9.99958326E+01   1.27347200E-02   3.68993693E-19   4.69344296E-04   9.62669049E-07   1.03938655E+00
      5871       5871   9.99958328E+01   1.27347280E-02   3.68995009E-19   3.53472563E-04   9.62669049E-07   1.03938655E+00
      5872       5872   9.99958193E+01   1.27357793E-02   3.69306038E-19   1.37381767E-03   9.62669049E-07   1.03938655E+00
      5873       5873   9.99958172E+01   1.27358489E-02   3.69306050E-19   5.87021721E-04   9.62669049E-07   1.03938655E+00
      5874       5874   9.99958159E+01   1.27358451E-02   3.69306441E-19   5.59050436E-04   9.62669049E-07   1.03938655E+00
      5875       5875   9.99958138E+01   1.27359145E-02   3.69469387E-19   5.87234982E-04   9.62669049E-07   1.03938655E+00
      5876       5876   9.99958114E+01   1.27359667E-02   3.69470720E-19   7.43052836E-04   9.62669049E-07   1.03938655E+00
      5877       5877   9.99958116E+01   1.27359667E-02   3.69470575E-19   3.43529815E-04   9.62669049E-07   1.03938655E+00
      5878       5878   9.99956791E+01   1.27380914E-02   3.70096797E-19   4.08475761E-03   9.62669049E-07   1.03938655E+00
      5879       5879   9.99956793E+01   1.27381079E-02   3.70097379E-19   3.50849451E-04   9.62669049E-07   1.03938655E+00
      5880       5880   9.99956795E+01   1.27381082E-02   3.70097719E-19   3.35108161E-04   9.62669049E-07   1.03938655E+00
      5881       5881   9.99956798E+01   1.27381180E-02   3.70097756E-19   3.42415116E-04   9.62669049E-07   1.03938655E+00
      5882       5882   9.99956776E+01   1.27381822E-02   3.70097738E-19   5.97856729E-04   9.62669049E-07   1.03938655E+00
      5883       5883   9.99956778E+01   1.27381920E-02   3.70098991E-19   3.41589179E-04   9.62669049E-07   1.03938655E+00
      5884       5884   9.99956781E+01   1.27382009E-02   3.70108808E-19   3.39040464E-04   9.62669049E-07   1.03938655E+00
      5885       5885   9.99956784E+01   1.27382098E-02   3.70109147E-19   3.38939514E-04   9.62669049E-07   1.03938655E+00
      5886       5886   9.99956786E+01   1.27382186E-02   3.70109337E-19   3.38838633E-04   9.62669049E-07   1.03938655E+00
      5887       5887   9.99956764E+01   1.27382827E-02   3.70109167E-19   5.97665735E-04   9.62669049E-07   1.03938655E+00
      5888       5888   9.99956767E+01   1.27382923E-02   3.70108421E-19   3.40358270E-04   9.62669049E-07   1.03938655E+00
      5889       5889   9.99956769E+01   1.27383021E-02   3.70108678E-19   3.42029324E-04   9.62669049E-07   1.03938655E+00
      5890       5890   9.99956772E+01   1.27383117E-02   3.70109072E-19   3.40156642E-04   9.62669049E-07   1.03938655E+00
      5891       5891   9.99956772E+01   1.27383190E-02   3.70110418E-19   3.84867802E-04   9.62669049E-07   1.03938655E+00
      5892       5892   9.99956751E+01   1.27383829E-02   3.70130749E-19   5.97538642E-04   9.62669049E-07   1.03938655E+00
      5893       5893   9.99956753E+01   1.27383925E-02   3.70131009E-19   3.40000093E-04   9.62669049E-07   1.03938655E+00
      5894       5894   9.99956559E+01   1.27403375E-02   3.70158354E-19   1.69596069E-03   9.62669049E-07   1.03938655E+00
      5895       5895   9.99955252E+01   1.27424434E-02   3.70127297E-19   4.05663431E-03   9.62669049E-07   1.03938655E+00
      5896       5896   9.99955252E+01   1.27424509E-02   3.70130324E-19   3.82476367E-04   9.62669049E-07   1.03938655E+00
      5897       5897   9.99955251E+01   1.27424674E-02   3.70129769E-19   4.11396783E-04   9.62669049E-07   1.03938655E+00
      5898       5898   9.99955254E+01   1.27424764E-02   3.70130421E-19   3.36022172E-04   9.62669049E-07   1.03938655E+00
      5899       5899   9.99955257E+01   1.27424768E-02   3.70130334E-19   3.31946013E-04   9.62669049E-07   1.03938655E+00
      5900       5900   9.99955260E+01   1.27424858E-02   3.70129713E-19   3.35848310E-04   9.62669049E-07   1.03938655E+00
      5901       5901   9.99955065E+01   1.27444317E-02   3.70148527E-19   1.69617910E-03   9.62669049E-07   1.03938655E+00
      5902       5902   9.99955065E+01   1.27444387E-02   3.70133162E-19   3.88141533E-04   9.62669049E-07   1.03938655E+00
      5903       5903   9.99955070E+01   1.27444433E-02   3.70133164E-19   2.87802864E-04   9.62669049E-07   1.03938655E+00
      5904       5904   9.99955072E+01   1.27444526E-02   3.70132344E-19   3.44520059E-04   9.62669049E-07   1.03938655E+00
      5905       5905   9.99955074E+01   1.27444685E-02   3.70127844E-19   3.53144243E-04   9.62669049E-07   1.03938655E+00
      5906       5906   9.99955076E+01   1.27444777E-02   3.70128127E-19   3.43003977E-04   9.62669049E-07   1.03938655E+00
      5907       5907   9.99955079E+01   1.27444777E-02   3.70131168E-19   3.37447208E-04   9.62669049E-07   1.03938655E+00
      5908       5908   9.99955081E+01   1.27444777E-02   3.70131211E-19   3.37359153E-04   9.62669049E-07   1.03938655E+00
      5909       5909   9.99954947E+01   1.27455230E-02   3.70169777E-19   1.37436802E-03   9.62669049E-07   1.03938655E+00
      5910       5910   9.99954925E+01   1.27455872E-02   3.70169869E-19   5.98308403E-04   9.62669049E-07   1.03938655E+00
      5911       5911   9.99954928E+01   1.27455874E-02   3.70170062E-19   3.32971678E-04   9.62669049E-07   1.03938655E+00
      5912       5912   9.99954931E+01   1.27455962E-02   3.70170837E-19   3.36891220E-04   9.62669049E-07   1.03938655E+00
      5913       5913   9.99954909E+01   1.27456498E-02   3.70169236E-19   7.29215267E-04   9.62669049E-07   1.03938655E+00
      5914       5914   9.99954911E+01   1.27456594E-02   3.70153942E-19   3.38649008E-04   9.62669049E-07   1.03938655E+00
      5915       5915   9.99954865E+01   1.27456221E-02   3.70183867E-19   8.63916068E-04   9.62669049E-07   1.03938655E+00
      5916       5916   9.99954868E+01   1.27456317E-02   3.70183935E-19   3.36621422E-04   9.62669049E-07   1.03938655E+00
      5917       5917   9.99954735E+01   1.27471373E-02   3.70237479E-19   1.46790508E-03   9.62669049E-07   1.03938655E+00
      5918       5918   9.99954737E+01   1.27471542E-02   3.70237606E-19   3.44402934E-04   9.62669049E-07   1.03938655E+00
      5919       5919   9.99954739E+01   1.27471668E-02   3.70237573E-19   3.30013333E-04   9.62669049E-07   1.03938655E+00
      5920       5920   9.99954745E+01   1.27471824E-02   3.70237656E-19   2.30615236E-04   9.62669049E-07   1.03938655E+00
      5921       5921   9.99954700E+01   1.27471457E-02   3.70244630E-19   8.59053468E-04   9.62669049E-07   1.03938655E+00
      5922       5922   9.99954702E+01   1.27471556E-02   3.70235004E-19   3.35007996E-04   9.62669049E-07   1.03938655E+00
      5923       5923   9.99954704E+01   1.27471637E-02   3.70234979E-19   3.60846804E-04   9.62669049E-07   1.03938655E+00
      5924       5924   9.99954708E+01   1.27471759E-02   3.70233749E-19   2.90266426E-04   9.62669049E-07   1.03938655E+00
      5925       5925   9.99954711E+01   1.27471856E-02   3.70233437E-19   3.32966661E-04   9.62669049E-07   1.03938655E+00
      5926       5926   9.99954714E+01   1.27471861E-02   3.70234529E-19   3.27426339E-04   9.62669049E-07   1.03938655E+00
      5927       5927   9.99954717E+01   1.27471958E-02   3.70235173E-19   3.32801094E-04   9.62669049E-07   1.03938655E+00
      5928       5928   9.99954720E+01   1.27472056E-02   3.70235037E-19   3.33639108E-04   9.62669049E-07   1.03938655E+00
      5929       5929   9.99954726E+01   1.27472347E-02   3.70235034E-19   2.29986453E-04   9.62669049E-07   1.03938655E+00
      5930       5930   9.99954666E+01   1.27471853E-02   3.70239860E-19   9.57425275E-04   9.62669049E-07   1.03938655E+00
      5931       5931   9.99954605E+01   1.27471362E-02   3.70217621E-19   9.55404924E-04   9.62669049E-07   1.03938655E+00
      5932       5932   9.99954608E+01   1.27471461E-02   3.70217675E-19   3.31710028E-04   9.62669049E-07   1.03938655E+00
      5933       5933   9.99954611E+01   1.27471466E-02   3.70217476E-19   3.24817062E-04   9.62669049E-07   1.03938655E+00
      5934       5934   9.99954614E+01   1.27471564E-02   3.70217462E-19   3.30204029E-04   9.62669049E-07   1.03938655E+00
      5935       5935   9.99954617E+01   1.27471664E-02   3.70217385E-19   3.31897655E-04   9.62669049E-07   1.03938655E+00
      5936       5936   9.99954620E+01   1.27471754E-02   3.70218666E-19   3.28451950E-04   9.62669049E-07   1.03938655E+00
      5937       5937   9.99954627E+01   1.27472046E-02   3.70218687E-19   2.31247013E-04   9.62669049E-07   1.03938655E+00
      5938       5938   9.99954630E+01   1.27472136E-02   3.70218806E-19   3.28487706E-04   9.62669049E-07   1.03938655E+00
      5939       5939   9.99953350E+01   1.27493194E-02   3.70375298E-19   4.01174817E-03   9.62669049E-07   1.03938655E+00
      5940       5940   9.99953353E+01   1.27493299E-02   3.70376547E-19   3.23979668E-04   9.62669049E-07   1.03938655E+00
      5941       5941   9.99953357E+01   1.27493405E-02   3.70376511E-19   3.23039103E-04   9.62669049E-07   1.03938655E+00
      5942       5942   9.99953354E+01   1.27493445E-02   3.70375859E-19   4.31638836E-04   9.62669049E-07   1.03938655E+00
      5943       5943   9.99953334E+01   1.27494005E-02   3.70378133E-19   7.11961600E-04   9.62669049E-07   1.03938655E+00
      5944       5944   9.99953324E+01   1.27493990E-02   3.70375949E-19   5.23008201E-04   9.62669049E-07   1.03938655E+00
      5945       5945   9.99952657E+01   1.27536575E-02   3.70312668E-19   2.61873217E-03   9.62669049E-07   1.03938655E+00
      5946       5946   9.99952661E+01   1.27536593E-02   3.70317722E-19   3.03602873E-04   9.62669049E-07   1.03938655E+00
      5947       5947   9.99952662E+01   1.27536782E-02   3.70317605E-19   3.82030876E-04   9.62669049E-07   1.03938655E+00
      5948       5948   9.99952663E+01   1.27536923E-02   3.70318145E-19   3.52829074E-04   9.62669049E-07   1.03938655E+00
      5949       5949   9.99952654E+01   1.27536924E-02   3.70319700E-19   5.08139881E-04   9.62669049E-07   1.03938655E+00
      5950       5950   9.99952599E+01   1.27536499E-02   3.70349074E-19   9.16610808E-04   9.62669049E-07   1.03938655E+00
      5951       5951   9.99952603E+01   1.27536615E-02   3.70346570E-19   3.08470184E-04   9.62669049E-07   1.03938655E+00
      5952       5952   9.99952466E+01   1.27551496E-02   3.70319713E-19   1.47066950E-03   9.62669049E-07   1.03938655E+00
      5953       5953   9.99952412E+01   1.27551075E-02   3.70311807E-19   9.12005748E-04   9.62669049E-07   1.03938655E+00
      5954       5954   9.99952410E+01   1.27551133E-02   3.70312360E-19   4.11801454E-04   9.62669049E-07   1.03938655E+00
      5955       5955   9.99952413E+01   1.27551236E-02   3.70313661E-19   3.30541435E-04   9.62669049E-07   1.03938655E+00
      5956       5956   9.99952278E+01   1.27567862E-02   3.70442286E-19   1.48955037E-03   9.62669049E-07   1.03938655E+00
      5957       5957   9.99952282E+01   1.27567975E-02   3.70442299E-19   3.10383081E-04   9.62669049E-07   1.03938655E+00
      5958       5958   9.99952273E+01   1.27567974E-02   3.70460607E-19   5.09831394E-04   9.62669049E-07   1.03938655E+00
      5959       5959   9.99952264E+01   1.27567973E-02   3.70460361E-19   5.09386276E-04   9.62669049E-07   1.03938655E+00
      5960       5960   9.99952268E+01   1.27568079E-02   3.70462883E-19   3.07759014E-04   9.62669049E-07   1.03938655E+00
      5961       5961   9.99952228E+01   1.27567772E-02   3.70460315E-19   8.17818000E-04   9.62669049E-07   1.03938655E+00
      5962       5962   9.99952209E+01   1.27568368E-02   3.70459406E-19   7.00348658E-04   9.62669049E-07   1.03938655E+00
      5963       5963   9.99952215E+01   1.27568538E-02   3.70459485E-19   2.14407109E-04   9.62669049E-07   1.03938655E+00
      5964       5964   9.99952219E+01   1.27568653E-02   3.70461066E-19   3.09098403E-04   9.62669049E-07   1.03938655E+00
      5965       5965   9.99952220E+01   1.27568839E-02   3.70461138E-19   3.81418462E-04   9.62669049E-07   1.03938655E+00
      5966       5966   9.99952212E+01   1.27568839E-02   3.70460337E-19   5.07164658E-04   9.62669049E-07   1.03938655E+00
      5967       5967   9.99952217E+01   1.27568902E-02   3.70470697E-19   2.54136486E-04   9.62669049E-07   1.03938655E+00
      5968       5968   9.99952199E+01   1.27569496E-02   3.70400047E-19   6.99152243E-04   9.62669049E-07   1.03938655E+00
      5969       5969   9.99952203E+01   1.27569602E-02   3.70400280E-19   3.05281605E-04   9.62669049E-07   1.03938655E+00
      5970       5970   9.99952194E+01   1.27569602E-02   3.70401482E-19   5.06147313E-04   9.62669049E-07   1.03938655E+00
      5971       5971   9.99952198E+01   1.27569718E-02   3.70401679E-19   3.08467307E-04   9.62669049E-07   1.03938655E+00
      5972       5972   9.99952202E+01   1.27569823E-02   3.70402205E-19   3.04786611E-04   9.62669049E-07   1.03938655E+00
      5973       5973   9.99952066E+01   1.27584658E-02   3.70439040E-19   1.46746582E-03   9.62669049E-07   1.03938655E+00
      5974       5974   9.99952027E+01   1.27584357E-02   3.70620505E-19   8.10615684E-04   9.62669049E-07   1.03938655E+00
      5975       5975   9.99951892E+01   1.27600890E-02   3.70652537E-19   1.48566585E-03   9.62669049E-07   1.03938655E+00
      5976       5976   9.99951896E+01   1.27600906E-02   3.70665193E-19   3.05278454E-04   9.62669049E-07   1.03938655E+00
      5977       5977   9.99951899E+01   1.27601104E-02   3.70825509E-19   3.21748941E-04   9.62669049E-07   1.03938655E+00
      5978       5978   9.99951890E+01   1.27601100E-02   3.70825589E-19   5.09699619E-04   9.62669049E-07   1.03938655E+00
      5979       5979   9.99951894E+01   1.27601210E-02   3.70826771E-19   3.09834646E-04   9.62669049E-07   1.03938655E+00
      5980       5980   9.99951898E+01   1.27601323E-02   3.70826837E-19   3.11593341E-04   9.62669049E-07   1.03938655E+00
      5981       5981   9.99951901E+01   1.27601426E-02   3.70831484E-19   3.07960782E-04   9.62669049E-07   1.03938655E+00
      5982       5982   9.99951905E+01   1.27601529E-02   3.70831302E-19   3.07899289E-04   9.62669049E-07   1.03938655E+00
      5983       5983   9.99951906E+01   1.27601710E-02   3.70836104E-19   3.82803939E-04   9.62669049E-07   1.03938655E+00
      5984       5984   9.99951910E+01   1.27601813E-02   3.70850708E-19   3.07700562E-04   9.62669049E-07   1.03938655E+00
      5985       5985   9.99951914E+01   1.27601915E-02   3.70853241E-19   3.07639175E-04   9.62669049E-07   1.03938655E+00
      5986       5986   9.99951891E+01   1.27602392E-02   3.70856776E-19   6.28493378E-04   9.62669049E-07   1.03938655E+00
      5987       5987   9.99951236E+01   1.27643991E-02   3.70957069E-19   2.58590568E-03   9.62669049E-07   1.03938655E+00
      5988       5988   9.99951240E+01   1.27644115E-02   3.70952615E-19   2.99373512E-04   9.62669049E-07   1.03938655E+00
      5989       5989   9.99951247E+01   1.27644290E-02   3.70954172E-19   2.10234475E-04   9.62669049E-07   1.03938655E+00
      5990       5990   9.99951251E+01   1.27644410E-02   3.70954121E-19   2.98896048E-04   9.62669049E-07   1.03938655E+00
      5991       5991   9.99951233E+01   1.27645030E-02   3.70956330E-19   6.90469212E-04   9.62669049E-07   1.03938655E+00
      5992       5992   9.99951237E+01   1.27645136E-02   3.70954927E-19   3.23818196E-04   9.62669049E-07   1.03938655E+00
      5993       5993   9.99951241E+01   1.27645259E-02   3.70955164E-19   2.98796310E-04   9.62669049E-07   1.03938655E+00
      5994       5994   9.99951243E+01   1.27645454E-02   3.70955106E-19   3.70171249E-04   9.62669049E-07   1.03938655E+00
      5995       5995   9.99951247E+01   1.27645573E-02   3.70955583E-19   2.98129814E-04   9.62669049E-07   1.03938655E+00
      5996       5996   9.99951251E+01   1.27645693E-02   3.70953050E-19   2.96759306E-04   9.62669049E-07   1.03938655E+00
      5997       5997   9.99951255E+01   1.27645799E-02   3.70954316E-19   3.23482166E-04   9.62669049E-07   1.03938655E+00
      5998       5998   9.99951247E+01   1.27645809E-02   3.70953242E-19   4.94245053E-04   9.62669049E-07   1.03938655E+00
      5999       5999   9.99951250E+01   1.27646024E-02   3.70950402E-19   3.09768452E-04   9.62669049E-07   1.03938655E+00
      6000       6000   9.99951254E+01   1.27646130E-02   3.70961580E-19   3.23042108E-04   9.62669049E-07   1.03938655E+00
      6001       6001   9.99951258E+01   1.27646152E-02   3.70972229E-19   2.91631050E-04   9.62669049E-07   1.03938655E+00
      6002       6002   9.99951262E+01   1.27646272E-02   3.70992232E-19   2.97504909E-04   9.62669049E-07   1.03938655E+00
      6003       6003   9.99951267E+01   1.27646393E-02   3.70992783E-19   2.97966178E-04   9.62669049E-07   1.03938655E+00
      6004       6004   9.99951242E+01   1.27646778E-02   3.70993520E-19   6.45786347E-04   9.62669049E-07   1.03938655E+00
      6005       6005   9.99951247E+01   1.27646897E-02   3.70994028E-19   2.96228227E-04   9.62669049E-07   1.03938655E+00
      6006       6006   9.99951251E+01   1.27647008E-02   3.70993734E-19   2.94330008E-04   9.62669049E-07   1.03938655E+00
      6007       6007   9.99951115E+01   1.27663686E-02   3.71141221E-19   1.49162727E-03   9.62669049E-07   1.03938655E+00
      6008       6008   9.99951119E+01   1.27663801E-02   3.71139938E-19   3.03023023E-04   9.62669049E-07   1.03938655E+00
      6009       6009   9.99950924E+01   1.27683242E-02   3.71095369E-19   1.70421444E-03   9.62669049E-07   1.03938655E+00
      6010       6010   9.99950925E+01   1.27683379E-02   3.71095307E-19   3.49700322E-04   9.62669049E-07   1.03938655E+00
      6011       6011   9.99950929E+01   1.27683395E-02   3.71095622E-19   3.04375846E-04   9.62669049E-07   1.03938655E+00
      6012       6012   9.99950933E+01   1.27683507E-02   3.71097494E-19   3.10153799E-04   9.62669049E-07   1.03938655E+00
      6013       6013   9.99950914E+01   1.27684092E-02   3.71098031E-19   7.00407623E-04   9.62669049E-07   1.03938655E+00
      6014       6014   9.99950874E+01   1.27683780E-02   3.71101907E-19   8.17355086E-04   9.62669049E-07   1.03938655E+00
      6015       6015   9.99950878E+01   1.27683892E-02   3.71102614E-19   3.07761516E-04   9.62669049E-07   1.03938655E+00
      6016       6016   9.99950854E+01   1.27684367E-02   3.71103906E-19   6.31616186E-04   9.62669049E-07   1.03938655E+00
      6017       6017   9.99950858E+01   1.27684478E-02   3.71064037E-19   3.07826703E-04   9.62669049E-07   1.03938655E+00
      6018       6018   9.99950723E+01   1.27699277E-02   3.71089806E-19   1.46550159E-03   9.62669049E-07   1.03938655E+00
      6019       6019   9.99950722E+01   1.27699329E-02   3.71090438E-19   4.13561940E-04   9.62669049E-07   1.03938655E+00
      6020       6020   9.99950703E+01   1.27699917E-02   3.71112802E-19   6.96546353E-04   9.62669049E-07   1.03938655E+00
      6021       6021   9.99950057E+01   1.27740847E-02   3.71312057E-19   2.56416266E-03   9.62669049E-07   1.03938655E+00
      6022       6022   9.99950062E+01   1.27740970E-02   3.71231698E-19   2.94483786E-04   9.62669049E-07   1.03938655E+00
      6023       6023   9.99950025E+01   1.27740692E-02   3.71231158E-19   7.93675459E-04   9.62669049E-07   1.03938655E+00
      6024       6024   9.99950000E+01   1.27741054E-02   3.71232471E-19   6.52270999E-04   9.62669049E-07   1.03938655E+00
      6025       6025   9.99950004E+01   1.27741177E-02   3.71242421E-19   2.92418166E-04   9.62669049E-07   1.03938655E+00
      6026       6026   9.99949867E+01   1.27755893E-02   3.71280981E-19   1.46831055E-03   9.62669049E-07   1.03938655E+00
      6027       6027   9.99949850E+01   1.27756524E-02   3.71289210E-19   6.83601169E-04   9.62669049E-07   1.03938655E+00
      6028       6028   9.99949713E+01   1.27773303E-02   3.71409661E-19   1.49599289E-03   9.62669049E-07   1.03938655E+00
      6029       6029   9.99949579E+01   1.27783476E-02   3.71441746E-19   1.37844933E-03   9.62669049E-07   1.03938655E+00
      6030       6030   9.99949583E+01   1.27783601E-02   3.71445626E-19   2.94845503E-04   9.62669049E-07   1.03938655E+00
      6031       6031   9.99949447E+01   1.27800279E-02   3.71421442E-19   1.49112004E-03   9.62669049E-07   1.03938655E+00
      6032       6032   9.99949451E+01   1.27800399E-02   3.71421573E-19   3.00792065E-04   9.62669049E-07   1.03938655E+00
      6033       6033   9.99949456E+01   1.27800517E-02   3.71421235E-19   2.99807017E-04   9.62669049E-07   1.03938655E+00
      6034       6034   9.99949460E+01   1.27800634E-02   3.71416077E-19   2.99758912E-04   9.62669049E-07   1.03938655E+00
      6035       6035   9.99949464E+01   1.27800753E-02   3.71415569E-19   3.00647260E-04   9.62669049E-07   1.03938655E+00
      6036       6036   9.99949329E+01   1.27817264E-02   3.71712783E-19   1.48343414E-03   9.62669049E-07   1.03938655E+00
      6037       6037   9.99949333E+01   1.27817379E-02   3.71695589E-19   3.07387496E-04   9.62669049E-07   1.03938655E+00
      6038       6038   9.99949339E+01   1.27817442E-02   3.71695813E-19   2.53437113E-04   9.62669049E-07   1.03938655E+00
      6039       6039   9.99949343E+01   1.27817548E-02   3.71696466E-19   3.04599076E-04   9.62669049E-07   1.03938655E+00
      6040       6040   9.99949347E+01   1.27817566E-02   3.71696983E-19   3.01653585E-04   9.62669049E-07   1.03938655E+00
      6041       6041   9.99949307E+01   1.27817259E-02   3.71703493E-19   8.13429802E-04   9.62669049E-07   1.03938655E+00
      6042       6042   9.99949311E+01   1.27817373E-02   3.71703477E-19   3.05428933E-04   9.62669049E-07   1.03938655E+00
      6043       6043   9.99949314E+01   1.27817466E-02   3.71706540E-19   3.48698270E-04   9.62669049E-07   1.03938655E+00
      6044       6044   9.99949318E+01   1.27817484E-02   3.71709787E-19   3.00574793E-04   9.62669049E-07   1.03938655E+00
      6045       6045   9.99949309E+01   1.27817485E-02   3.71709671E-19   5.03399982E-04   9.62669049E-07   1.03938655E+00
      6046       6046   9.99949313E+01   1.27817599E-02   3.71710431E-19   3.04845889E-04   9.62669049E-07   1.03938655E+00
      6047       6047   9.99949314E+01   1.27817735E-02   3.71711749E-19   3.54216102E-04   9.62669049E-07   1.03938655E+00
      6048       6048   9.99949317E+01   1.27817834E-02   3.71711762E-19   3.31879033E-04   9.62669049E-07   1.03938655E+00
      6049       6049   9.99949316E+01   1.27817888E-02   3.71711669E-19   4.12615077E-04   9.62669049E-07   1.03938655E+00
      6050       6050   9.99949320E+01   1.27818002E-02   3.71711787E-19   3.05998963E-04   9.62669049E-07   1.03938655E+00
      6051       6051   9.99949266E+01   1.27817574E-02   3.72046975E-19   9.11337896E-04   9.62669049E-07   1.03938655E+00
      6052       6052   9.99949132E+01   1.27833939E-02   3.72125706E-19   1.47689839E-03   9.62669049E-07   1.03938655E+00
      6053       6053   9.99949136E+01   1.27834049E-02   3.72125082E-19   3.10231763E-04   9.62669049E-07   1.03938655E+00
      6054       6054   9.99949137E+01   1.27834182E-02   3.72115134E-19   3.49211286E-04   9.62669049E-07   1.03938655E+00
      6055       6055   9.99949141E+01   1.27834284E-02   3.72094766E-19   3.08612293E-04   9.62669049E-07   1.03938655E+00
      6056       6056   9.99948497E+01   1.27875325E-02   3.72194623E-19   2.56754137E-03   9.62669049E-07   1.03938655E+00
      6057       6057   9.99948499E+01   1.27875424E-02   3.72195464E-19   3.41682477E-04   9.62669049E-07   1.03938655E+00
